Date,Country,City,Specie,count,min,max,median,variance
4/27/2020,PH,Manila,no2,28,0.9,11.5,4.2,95.88
1/9/2020,PH,Manila,no2,34,0.2,18.5,5.7,292.07
2/18/2020,PH,Manila,no2,46,0.1,20.6,5.7,421.04
1/31/2020,PH,Manila,so2,40,0.6,11.5,4.9,86.82
3/14/2020,PH,Manila,so2,24,1.3,21.2,6.6,258.71
5/1/2020,PH,Manila,so2,48,1.9,35.5,6.6,508.85
5/5/2020,PH,Manila,so2,48,1.4,29.9,6.1,334.79
5/12/2020,PH,Manila,so2,24,0.6,20.8,11.2,214.31
1/15/2020,PH,Manila,so2,45,0.6,300.4,16.8,56353.3
1/20/2020,PH,Manila,so2,34,0.6,347.3,68.4,106149
4/14/2020,PH,Manila,so2,48,3.3,22.8,8.2,190.96
4/21/2020,PH,Manila,so2,47,0.3,20.8,5.8,274.49
4/28/2020,PH,Manila,so2,48,0.2,24.9,5.4,325.32
1/22/2020,PH,Manila,so2,21,0.6,324.5,7.6,110546
2/5/2020,PH,Manila,so2,47,0.6,15.8,5.1,139.1
4/18/2020,PH,Manila,so2,48,0.8,30.4,5.9,274.24
4/19/2020,PH,Manila,so2,48,1.7,27.9,6,312.26
1/11/2020,PH,Manila,so2,38,1.1,21.9,9.2,225.88
3/15/2020,PH,Manila,so2,24,0.1,19.8,5.1,287.45
3/24/2020,PH,Manila,so2,41,0.6,9.7,3.1,77.96
4/7/2020,PH,Manila,so2,48,1.1,25.4,7.4,211.46
5/9/2020,PH,Manila,so2,36,1.6,19.8,6.1,291.26
5/13/2020,PH,Manila,so2,24,1.6,25.4,12.2,291.69
2/2/2020,PH,Manila,so2,42,0.6,8.3,4.6,82.53
2/7/2020,PH,Manila,so2,36,0.6,9.9,5.1,74.1
1/12/2020,PH,Manila,so2,47,4,22.3,9.7,160.65
1/19/2020,PH,Manila,so2,32,0.6,327.3,90.3,116497
1/25/2020,PH,Manila,so2,39,0.6,8.8,5.3,84.56
2/26/2020,PH,Manila,so2,24,0.3,13.3,6.1,61.82
3/10/2020,PH,Manila,so2,24,1.6,35.7,9.9,775.52
4/10/2020,PH,Manila,so2,48,1.6,15.8,5.9,157
1/7/2020,PH,Manila,so2,38,0.6,8.4,4.5,53.02
1/10/2020,PH,Manila,so2,41,0.6,8.8,4,54.31
5/7/2020,PH,Manila,so2,48,1,23.9,6.3,303.15
2/10/2020,PH,Manila,so2,34,0.6,10.1,5.2,78.27
4/22/2020,PH,Manila,so2,18,3.1,29.4,7.1,402.41
3/2/2020,PH,Manila,so2,24,0.4,11.6,5.6,76.3
4/16/2020,PH,Manila,so2,48,0.6,23.4,8.2,370.69
4/29/2020,PH,Manila,so2,48,0.1,19.4,6.6,220.84
5/8/2020,PH,Manila,so2,48,0.3,22.8,4.7,334.9
1/9/2020,PH,Manila,so2,29,0.6,6.9,5.2,35.1
2/18/2020,PH,Manila,so2,36,0.6,11,5.2,79.61
4/12/2020,PH,Manila,so2,48,1.1,27.4,8.7,248.71
4/26/2020,PH,Manila,so2,48,0.8,23.9,6.1,290.81
4/27/2020,PH,Manila,so2,48,0.4,38,5,500.49
1/3/2020,PH,Manila,so2,40,0.6,6.2,4.2,43.38
4/11/2020,PH,Manila,so2,48,1.1,29.4,6.1,296.68
3/13/2020,PH,Manila,so2,24,0.7,6.9,4.9,21.97
4/3/2020,PH,Manila,so2,43,0.3,6.4,3,45.17
4/4/2020,PH,Manila,so2,48,0.6,14.2,5,107.47
2/6/2020,PH,Manila,so2,36,0.6,8.7,5.6,76.26
3/28/2020,PH,Manila,so2,36,0.6,9.8,3.9,64.51
5/6/2020,PH,Manila,so2,48,1.5,22.3,6.9,267.32
5/14/2020,PH,Manila,so2,24,0.6,29.9,11.2,484.46
2/28/2020,PH,Manila,so2,24,0.1,9.2,4.9,35.76
4/2/2020,PH,Manila,so2,42,0.6,8.5,3,43.63
2/14/2020,PH,Manila,so2,43,0.6,13,4.1,111.86
2/25/2020,PH,Manila,so2,24,2.3,10,5.7,28.87
3/1/2020,PH,Manila,so2,24,2.5,9.1,5.1,29.61
3/12/2020,PH,Manila,so2,24,0.5,12.9,4.9,49.22
4/6/2020,PH,Manila,so2,48,1,20.3,6.3,209.68
1/16/2020,PH,Manila,so2,47,0.6,298.2,11.7,73220
1/17/2020,PH,Manila,so2,33,0.6,301.5,79.6,85525
3/18/2020,PH,Manila,so2,24,2,7.9,5.4,23.83
1/30/2020,PH,Manila,so2,48,0.6,9.9,5.3,89.34
2/4/2020,PH,Manila,so2,38,0.6,8.4,4.6,81.67
3/20/2020,PH,Manila,so2,32,0.6,7.2,4.4,48.77
4/20/2020,PH,Manila,so2,37,1.8,13.7,5.4,119.58
3/27/2020,PH,Manila,so2,36,0.6,9.2,3.2,62.99
5/19/2020,PH,Manila,so2,15,7.1,21.8,12.2,170.46
5/16/2020,PH,Manila,so2,24,2.1,22.8,10.2,280.83
2/22/2020,PH,Manila,so2,24,1.4,12.4,5.8,58.45
4/15/2020,PH,Manila,so2,48,0.6,19.3,6.9,194.4
3/3/2020,PH,Manila,so2,8,4.5,7.6,5.8,13.54
3/5/2020,PH,Manila,so2,24,1.7,11.5,5.8,59.58
3/16/2020,PH,Manila,so2,24,2.2,9.9,5.1,28.12
4/9/2020,PH,Manila,so2,48,2,16.8,6.1,174.26
5/2/2020,PH,Manila,so2,48,1.9,22.8,7.6,238.1
1/6/2020,PH,Manila,so2,32,1.1,7.4,4.7,35.16
2/3/2020,PH,Manila,so2,41,0.6,17,5.3,144.83
1/14/2020,PH,Manila,so2,38,3.6,250.5,12.2,45608.2
2/8/2020,PH,Manila,so2,43,0.6,9.1,3.7,80.51
2/24/2020,PH,Manila,so2,24,3.9,10.5,5.7,22.03
4/1/2020,PH,Manila,so2,43,0.6,13,2.9,83.29
4/25/2020,PH,Manila,so2,48,2.3,23.4,6.5,255.69
1/8/2020,PH,Manila,so2,27,4.4,9.2,5.5,20.58
1/13/2020,PH,Manila,so2,32,5.1,21.9,12.2,105.18
4/5/2020,PH,Manila,so2,48,0.6,21.8,6.1,236.11
1/29/2020,PH,Manila,so2,48,2.6,25,8.7,230.23
2/19/2020,PH,Manila,so2,34,0.6,8.7,4.4,71.48
3/17/2020,PH,Manila,so2,24,2.5,7.8,5.5,16.21
3/21/2020,PH,Manila,so2,32,0.6,10.6,4.2,67.72
12/31/2019,PH,Manila,so2,9,5.1,10.7,6.1,52.93
2/17/2020,PH,Manila,so2,45,0.6,10.1,4.2,100.7
3/6/2020,PH,Manila,so2,24,1.1,9.3,5.1,41.1
3/25/2020,PH,Manila,so2,41,0.6,9.6,3.3,61
4/30/2020,PH,Manila,so2,48,2.2,22.3,5.8,229.3
5/4/2020,PH,Manila,so2,48,0.6,26.4,6.1,323.04
2/11/2020,PH,Manila,so2,41,0.6,7.8,3.9,70.25
2/16/2020,PH,Manila,so2,43,0.6,13.3,4.6,143.08
3/29/2020,PH,Manila,so2,37,0.6,8,3.2,49.19
1/26/2020,PH,Manila,so2,48,0.6,16.9,5.5,178.36
2/20/2020,PH,Manila,so2,24,4.3,11.4,6.5,33.79
4/17/2020,PH,Manila,so2,48,1.6,26.9,6.1,302.98
1/5/2020,PH,Manila,so2,15,1.1,9.7,1.6,72.52
1/21/2020,PH,Manila,so2,38,0.6,305.3,63.4,108610
3/8/2020,PH,Manila,so2,24,3.1,12,5.7,36.24
3/19/2020,PH,Manila,so2,15,3.1,6.6,4.9,10.71
3/26/2020,PH,Manila,so2,42,0.6,15.9,3.6,103.83
3/30/2020,PH,Manila,so2,39,0.6,8,3,54.05
1/4/2020,PH,Manila,so2,43,0.6,12.2,4.7,85.97
1/28/2020,PH,Manila,so2,44,0.6,22.2,7.3,247.08
2/13/2020,PH,Manila,so2,37,0.6,11.2,5.7,113.71
2/23/2020,PH,Manila,so2,24,1.9,10.4,5.6,27.63
2/27/2020,PH,Manila,so2,24,3.4,15.2,5.7,56.5
3/31/2020,PH,Manila,so2,46,0.6,16,2,103
5/17/2020,PH,Manila,so2,24,3.1,17.3,9.2,169.36
2/1/2020,PH,Manila,so2,38,0.6,10.7,5.3,86.82
2/9/2020,PH,Manila,so2,35,0.6,8.4,4.9,68.23
5/15/2020,PH,Manila,so2,20,5.1,18.8,10.7,144.89
2/15/2020,PH,Manila,so2,35,0.6,7.9,5.6,77.25
3/22/2020,PH,Manila,so2,29,0.6,8.3,4.1,46.04
2/29/2020,PH,Manila,so2,24,2.8,7.9,5.2,17.22
3/7/2020,PH,Manila,so2,24,0.2,13.7,5.6,75.16
1/27/2020,PH,Manila,so2,48,0.6,22.1,4.6,195.08
2/21/2020,PH,Manila,so2,22,2.2,26.5,6.3,252.47
5/11/2020,PH,Manila,so2,24,4.1,25.4,10.7,277.81
1/24/2020,PH,Manila,so2,20,0.6,10.4,5,91.08
4/8/2020,PH,Manila,so2,48,1.9,23.4,8.7,329.5
3/9/2020,PH,Manila,so2,24,1.8,41.2,6.6,653.71
1/18/2020,PH,Manila,so2,22,67,269.2,114.3,39432.7
2/12/2020,PH,Manila,so2,35,0.3,10.8,5.6,84.6
3/4/2020,PH,Manila,so2,24,0.7,9.9,5,33.46
3/23/2020,PH,Manila,so2,35,0.6,8.7,3,63.09
5/10/2020,PH,Manila,so2,24,2.6,24.9,11.7,374.34
1/1/2020,PH,Manila,so2,47,1.1,13.2,4.9,104.75
1/2/2020,PH,Manila,so2,4,1.6,5.3,4.5,28.29
3/11/2020,PH,Manila,so2,24,2,20.8,5.5,143.79
4/13/2020,PH,Manila,so2,48,1.6,19.8,7.2,237.52
5/18/2020,PH,Manila,so2,24,5.1,31.5,11.7,355.92
4/24/2020,PH,Manila,so2,16,3.3,12.2,6.6,92.52
5/3/2020,PH,Manila,so2,48,1.1,25.4,6.1,167.32
4/2/2020,PH,Manila,wind-gust,71,0.8,24.6,11,508.63
4/30/2020,PH,Manila,wind-gust,72,0.8,23.2,12,446.61
5/20/2020,PH,Manila,wind-gust,4,0.8,4.8,1,33.89
4/19/2020,PH,Manila,wind-gust,71,0.4,19,12,380.87
4/28/2020,PH,Manila,wind-gust,69,0.5,26,12.2,527.97
5/2/2020,PH,Manila,wind-gust,69,0.3,21.5,8.8,388.31
5/8/2020,PH,Manila,wind-gust,72,0.5,15.3,11.3,157.08
4/5/2020,PH,Manila,wind-gust,70,1.2,22.2,13.5,461.68
3/31/2020,PH,Manila,wind-gust,48,1.3,18.7,12.7,244.98
4/18/2020,PH,Manila,wind-gust,69,0.8,19.2,11.2,260.23
4/22/2020,PH,Manila,wind-gust,70,0.4,23,11.2,428.55
5/4/2020,PH,Manila,wind-gust,69,1.2,20.3,7.5,441.13
4/4/2020,PH,Manila,wind-gust,70,0.6,22.2,11.7,485.38
4/29/2020,PH,Manila,wind-gust,68,0.3,21.5,10.6,353.24
5/9/2020,PH,Manila,wind-gust,58,1,14.7,8.7,166.05
1/5/2020,PH,Manila,wind-gust,72,0.6,20,12.2,306.09
3/30/2020,PH,Manila,wind-gust,71,0.6,23.5,12.3,387.04
4/20/2020,PH,Manila,wind-gust,70,0.4,20.5,9,382.7
4/21/2020,PH,Manila,wind-gust,71,0.5,20,13.2,295.73
4/6/2020,PH,Manila,wind-gust,70,0.4,21.5,11.2,349.17
4/12/2020,PH,Manila,wind-gust,71,1.2,13.2,6.3,136.44
5/10/2020,PH,Manila,wind-gust,47,0.2,12.5,4.6,127.16
5/16/2020,PH,Manila,wind-gust,46,0.3,17.5,5.5,137.61
4/14/2020,PH,Manila,wind-gust,71,1,23.7,9.5,467.39
5/19/2020,PH,Manila,wind-gust,34,0.8,11.3,5,79.93
1/4/2020,PH,Manila,wind-gust,72,1.2,19.3,7.4,259.81
4/1/2020,PH,Manila,wind-gust,72,0.8,23,8.2,535.39
4/9/2020,PH,Manila,wind-gust,67,0.6,15.5,7.2,178.65
4/11/2020,PH,Manila,wind-gust,70,0.6,20.5,11,272.26
4/3/2020,PH,Manila,wind-gust,68,0.5,22.6,10.5,422.42
4/16/2020,PH,Manila,wind-gust,67,1.5,15.2,6.2,170.41
5/6/2020,PH,Manila,wind-gust,69,0.3,15.5,9,133.49
4/10/2020,PH,Manila,wind-gust,69,0.5,24,8.6,459.32
4/13/2020,PH,Manila,wind-gust,72,0.8,17,10,170.03
4/24/2020,PH,Manila,wind-gust,72,0.8,24,13.2,477.17
5/15/2020,PH,Manila,wind-gust,48,0.5,33,8,732.82
5/3/2020,PH,Manila,wind-gust,72,0.3,15,6.7,130.13
5/12/2020,PH,Manila,wind-gust,47,2,14.2,6.2,122.56
4/27/2020,PH,Manila,wind-gust,68,0.6,22.7,7.2,461.52
5/5/2020,PH,Manila,wind-gust,70,1,22.2,12,311.93
5/14/2020,PH,Manila,wind-gust,45,1,14.5,5.7,132.62
1/3/2020,PH,Manila,wind-gust,32,0.4,20.3,9,292.6
4/25/2020,PH,Manila,wind-gust,72,0.4,22.6,9,487.75
4/26/2020,PH,Manila,wind-gust,71,0.6,26,10,463.29
5/18/2020,PH,Manila,wind-gust,48,0.3,13,5.2,99.2
4/17/2020,PH,Manila,wind-gust,70,0.3,17,10.5,234.81
4/23/2020,PH,Manila,wind-gust,71,0.4,22.5,12,430.72
5/7/2020,PH,Manila,wind-gust,70,0.3,13.2,7.2,143.77
5/11/2020,PH,Manila,wind-gust,46,0.4,19.7,5.2,374.91
4/15/2020,PH,Manila,wind-gust,70,0.8,16.5,8.5,149.42
5/1/2020,PH,Manila,wind-gust,68,0.3,23.5,11.2,470.24
5/13/2020,PH,Manila,wind-gust,48,0.4,21.2,5.2,285.65
4/7/2020,PH,Manila,wind-gust,72,0.4,14.2,8,134.37
4/8/2020,PH,Manila,wind-gust,72,2,16,8.2,165.74
5/17/2020,PH,Manila,wind-gust,46,0.3,15.7,5.7,169.96
4/23/2020,PH,Manila,pm10,24,11,57,21,1675.2
5/10/2020,PH,Manila,pm10,23,5,83,60,6057.19
1/28/2020,PH,Manila,pm10,48,2,100,30,7232.48
4/11/2020,PH,Manila,pm10,48,2,485,10,48918.7
4/26/2020,PH,Manila,pm10,45,2,76,9,4581.95
5/8/2020,PH,Manila,pm10,43,2,404,14,43768.3
1/5/2020,PH,Manila,pm10,22,2,39,17,1038.03
1/19/2020,PH,Manila,pm10,48,2,85,12,5174.14
5/7/2020,PH,Manila,pm10,45,2,713,14,119888
3/13/2020,PH,Manila,pm10,48,2,73,14,4291.05
4/18/2020,PH,Manila,pm10,48,2,105,9,7604.24
4/13/2020,PH,Manila,pm10,48,2,105,17,5694.78
4/14/2020,PH,Manila,pm10,46,2,49,7,1185.07
5/16/2020,PH,Manila,pm10,24,2,92,26,6593.62
1/22/2020,PH,Manila,pm10,26,2,90,15,10036.6
2/5/2020,PH,Manila,pm10,48,3,58,15,3051.45
2/23/2020,PH,Manila,pm10,48,2,60,7,2793.97
3/19/2020,PH,Manila,pm10,39,5,157,25,8542.91
4/22/2020,PH,Manila,pm10,30,2,285,27,31975.6
4/2/2020,PH,Manila,pm10,48,2,113,11,4759.25
12/31/2019,PH,Manila,pm10,13,6,41,19,1422.31
2/2/2020,PH,Manila,pm10,48,2,53,6,2213.36
3/20/2020,PH,Manila,pm10,47,2,83,11,5610.96
4/10/2020,PH,Manila,pm10,48,2,97,7,5499.08
1/8/2020,PH,Manila,pm10,46,2,69,8,4165.97
3/15/2020,PH,Manila,pm10,48,3,94,11,4542.82
1/20/2020,PH,Manila,pm10,48,2,120,12,10899.9
1/30/2020,PH,Manila,pm10,48,7,67,22,2976.13
2/6/2020,PH,Manila,pm10,47,2,45,6,1253.8
3/11/2020,PH,Manila,pm10,48,2,97,17,4732.48
3/22/2020,PH,Manila,pm10,48,2,384,7,33993.9
3/24/2020,PH,Manila,pm10,48,2,67,9,3832.44
1/11/2020,PH,Manila,pm10,39,2,62,18,2509.37
1/18/2020,PH,Manila,pm10,48,2,73,20,3346.22
4/29/2020,PH,Manila,pm10,47,2,129,9,8659.49
4/8/2020,PH,Manila,pm10,48,2,136,20,5912.87
5/1/2020,PH,Manila,pm10,48,2,66,11,4154.47
5/9/2020,PH,Manila,pm10,36,2,131,22,10463.6
1/9/2020,PH,Manila,pm10,48,2,72,9,3756.15
2/26/2020,PH,Manila,pm10,48,2,72,15,4471.66
2/13/2020,PH,Manila,pm10,48,1,68,16,5019.14
2/25/2020,PH,Manila,pm10,48,2,60,6,3227.51
2/27/2020,PH,Manila,pm10,48,2,52,7,2200.42
1/1/2020,PH,Manila,pm10,48,2,63,7,2265.67
1/17/2020,PH,Manila,pm10,48,2,106,21,6992.12
3/12/2020,PH,Manila,pm10,48,2,67,15,3594.04
3/16/2020,PH,Manila,pm10,47,2,55,8,1395.14
5/5/2020,PH,Manila,pm10,48,2,74,10,4306.95
2/17/2020,PH,Manila,pm10,46,1,87,8,4075.75
3/2/2020,PH,Manila,pm10,48,3,85,8,5255.74
2/21/2020,PH,Manila,pm10,47,2,71,10,4348.57
3/8/2020,PH,Manila,pm10,47,2,109,12,5401.42
3/21/2020,PH,Manila,pm10,48,2,67,19,2960.63
4/20/2020,PH,Manila,pm10,48,2,804,13,132117
4/21/2020,PH,Manila,pm10,48,2,75,9,3211.59
5/17/2020,PH,Manila,pm10,24,6,230,39,25264.1
1/24/2020,PH,Manila,pm10,22,2,198,10,19671.1
2/1/2020,PH,Manila,pm10,48,2,88,15,4659.78
3/29/2020,PH,Manila,pm10,46,2,68,13,3409.22
4/4/2020,PH,Manila,pm10,48,2,81,13,4813.47
4/25/2020,PH,Manila,pm10,47,2,54,9,2405.15
2/12/2020,PH,Manila,pm10,47,2,80,12,4689.48
2/24/2020,PH,Manila,pm10,45,2,120,8,5717.45
3/23/2020,PH,Manila,pm10,48,2,62,12,2686.95
3/28/2020,PH,Manila,pm10,48,2,71,15,4972.83
1/27/2020,PH,Manila,pm10,47,1,79,26,2933.25
2/22/2020,PH,Manila,pm10,48,2,61,11,3937.38
1/15/2020,PH,Manila,pm10,48,3,63,14,2267.93
3/10/2020,PH,Manila,pm10,48,5,94,35,3458.83
4/16/2020,PH,Manila,pm10,48,2,105,19,7180.31
5/15/2020,PH,Manila,pm10,5,20,123,42,21607
2/18/2020,PH,Manila,pm10,47,2,78,6,4479.5
3/14/2020,PH,Manila,pm10,48,2,121,16,7271.33
2/7/2020,PH,Manila,pm10,48,2,111,12,5264.24
2/10/2020,PH,Manila,pm10,48,3,64,10,1768.51
2/19/2020,PH,Manila,pm10,48,2,81,9,3848.47
3/26/2020,PH,Manila,pm10,48,2,85,12,4377.45
5/19/2020,PH,Manila,pm10,22,14,113,52,5881.41
1/3/2020,PH,Manila,pm10,45,2,32,10,1170.27
1/6/2020,PH,Manila,pm10,42,2,54,7,2244.3
3/17/2020,PH,Manila,pm10,48,3,55,10,1529.64
4/12/2020,PH,Manila,pm10,48,2,116,19,5904.25
4/17/2020,PH,Manila,pm10,47,2,208,11,9917.36
1/7/2020,PH,Manila,pm10,47,4,121,20,6361.84
2/16/2020,PH,Manila,pm10,45,1,83,19,6659.07
2/14/2020,PH,Manila,pm10,48,2,88,11,7297.87
3/7/2020,PH,Manila,pm10,48,2,104,17,8733.29
3/27/2020,PH,Manila,pm10,48,3,69,12,4138.08
1/2/2020,PH,Manila,pm10,7,2,16,2,434.76
2/11/2020,PH,Manila,pm10,48,5,145,16,10526.3
3/9/2020,PH,Manila,pm10,48,3,94,20,4069.2
4/1/2020,PH,Manila,pm10,48,1,62,15,2912.55
1/26/2020,PH,Manila,pm10,48,2,98,23,4269.25
2/3/2020,PH,Manila,pm10,48,2,55,8,1601.42
3/25/2020,PH,Manila,pm10,48,2,56,9,2983.29
4/3/2020,PH,Manila,pm10,48,2,62,13,3710
4/5/2020,PH,Manila,pm10,48,2,74,19,4555.63
4/27/2020,PH,Manila,pm10,48,1,143,6,6967.41
4/28/2020,PH,Manila,pm10,48,2,66,14,2827.87
2/4/2020,PH,Manila,pm10,48,2,79,16,4377.23
3/5/2020,PH,Manila,pm10,47,1,764,12,193449
3/18/2020,PH,Manila,pm10,48,3,66,11,4130.57
4/24/2020,PH,Manila,pm10,32,2,58,16,2717.26
4/30/2020,PH,Manila,pm10,47,2,80,8,3719.07
5/6/2020,PH,Manila,pm10,48,2,895,16,228882
5/18/2020,PH,Manila,pm10,20,4,175,56,13770.4
5/20/2020,PH,Manila,pm10,5,23,44,38,905
1/12/2020,PH,Manila,pm10,47,2,89,16,5398.24
2/28/2020,PH,Manila,pm10,48,2,82,8,4553.47
1/14/2020,PH,Manila,pm10,30,2,76,17,4068.23
1/4/2020,PH,Manila,pm10,48,2,87,20,3633.93
1/10/2020,PH,Manila,pm10,45,2,90,8,6328.62
3/30/2020,PH,Manila,pm10,48,2,70,18,4147.64
5/4/2020,PH,Manila,pm10,48,2,71,8,3516.1
2/15/2020,PH,Manila,pm10,48,2,108,12,8962.12
2/20/2020,PH,Manila,pm10,48,2,57,11,2224.25
5/3/2020,PH,Manila,pm10,47,2,354,11,32964.6
5/12/2020,PH,Manila,pm10,18,2,72,30,4309.97
1/13/2020,PH,Manila,pm10,32,4,67,28,4327.01
3/1/2020,PH,Manila,pm10,46,2,78,10,6028.1
3/4/2020,PH,Manila,pm10,47,2,120,10,6440.81
2/8/2020,PH,Manila,pm10,47,1,42,5,948.94
2/9/2020,PH,Manila,pm10,46,1,83,5,1981.07
3/6/2020,PH,Manila,pm10,48,2,94,12,7541.77
5/2/2020,PH,Manila,pm10,48,2,59,10,2941.26
1/21/2020,PH,Manila,pm10,48,2,100,11,9998.44
3/3/2020,PH,Manila,pm10,15,2,61,4,5699.81
2/29/2020,PH,Manila,pm10,48,2,86,7,7245
3/31/2020,PH,Manila,pm10,48,2,71,11,3484.18
4/7/2020,PH,Manila,pm10,48,2,104,18,5056.77
4/9/2020,PH,Manila,pm10,47,2,427,10,43585.4
4/15/2020,PH,Manila,pm10,48,4,83,16,5127.8
4/19/2020,PH,Manila,pm10,48,2,75,10,3552.66
1/16/2020,PH,Manila,pm10,48,3,98,21,5078.51
1/25/2020,PH,Manila,pm10,47,2,62,9,3798.55
5/11/2020,PH,Manila,pm10,23,7,121,50,5993.6
4/6/2020,PH,Manila,pm10,48,2,82,13,5661.68
1/29/2020,PH,Manila,pm10,48,12,91,37,4752.3
1/31/2020,PH,Manila,pm10,48,3,81,26,4061.49
1/8/2020,PH,Manila,o3,27,17.3,152.5,21.7,7343.51
2/21/2020,PH,Manila,o3,23,2.6,27.5,20.7,265.14
3/20/2020,PH,Manila,o3,37,13.6,35.8,21,519.71
3/1/2020,PH,Manila,o3,24,15.5,28.5,18.8,81.75
3/6/2020,PH,Manila,o3,24,9.4,25.9,19.2,119.81
3/10/2020,PH,Manila,o3,24,3.5,27.1,18.6,339.1
1/6/2020,PH,Manila,o3,39,20.6,42.3,25.8,497.53
1/18/2020,PH,Manila,o3,21,14.2,500,274,235695
2/11/2020,PH,Manila,o3,48,19.6,50.6,29.3,859.18
2/16/2020,PH,Manila,o3,48,12.5,41.1,22.4,630.3
2/26/2020,PH,Manila,o3,24,9.5,24.8,19.7,124.37
4/4/2020,PH,Manila,o3,48,12.4,148.6,20.1,11563.2
4/28/2020,PH,Manila,o3,48,8.1,200.8,25,16682.6
1/20/2020,PH,Manila,o3,44,26.4,500,39.4,309079
1/25/2020,PH,Manila,o3,48,14.8,35.8,21.4,248.56
1/27/2020,PH,Manila,o3,48,15,89,22.8,3680.91
3/3/2020,PH,Manila,o3,8,13.6,24,18.8,110.26
3/30/2020,PH,Manila,o3,48,7.4,44.7,26.9,799.94
5/4/2020,PH,Manila,o3,48,9.8,147.1,20.6,12761.7
1/12/2020,PH,Manila,o3,47,13.7,113.6,24.1,7736.42
2/4/2020,PH,Manila,o3,48,14.5,46.8,27.3,803.75
3/28/2020,PH,Manila,o3,48,15.6,41.5,22.5,667.97
3/29/2020,PH,Manila,o3,46,13.6,43.5,22.9,824.86
4/6/2020,PH,Manila,o3,48,7.4,152.5,24,16128.8
2/8/2020,PH,Manila,o3,48,3.6,36.6,20.8,560.35
2/9/2020,PH,Manila,o3,48,17.2,46.8,26,697.06
4/20/2020,PH,Manila,o3,37,9.1,118.6,20.1,11983.9
1/11/2020,PH,Manila,o3,38,14.1,121.6,31.7,7686.61
1/16/2020,PH,Manila,o3,45,16.3,500,37.4,219766
1/3/2020,PH,Manila,o3,43,16.7,43.1,25.6,324.55
2/10/2020,PH,Manila,o3,48,13.8,49.2,29.7,852.16
3/18/2020,PH,Manila,o3,24,16.3,29.8,21.6,92.27
5/2/2020,PH,Manila,o3,48,7.4,172.2,21.3,13650.5
2/6/2020,PH,Manila,o3,48,11.3,41.9,27.7,477.78
2/7/2020,PH,Manila,o3,48,11.9,51.3,24.8,712.44
3/12/2020,PH,Manila,o3,24,10.9,36.1,16.8,299.71
3/23/2020,PH,Manila,o3,48,13,34.2,22.7,339.02
2/12/2020,PH,Manila,o3,48,14.9,44.3,26.9,578.9
5/10/2020,PH,Manila,o3,24,2.1,130.1,39.8,11725.9
4/27/2020,PH,Manila,o3,48,7.8,155.9,25.1,16849.1
1/4/2020,PH,Manila,o3,46,14.8,70.1,23.9,797.87
1/14/2020,PH,Manila,o3,37,20.4,500,60.4,161825
3/11/2020,PH,Manila,o3,24,10.4,76.3,18.6,1493.49
4/15/2020,PH,Manila,o3,48,19.2,132.6,25.8,9662.98
4/17/2020,PH,Manila,o3,48,9.8,164.1,23.4,18310.1
4/18/2020,PH,Manila,o3,48,5.7,149.1,22.9,14309.4
1/10/2020,PH,Manila,o3,43,15.8,41.1,24,450.36
1/30/2020,PH,Manila,o3,48,12.3,101.1,30.5,4875.11
4/7/2020,PH,Manila,o3,48,0.9,181.9,25.2,14637.8
4/9/2020,PH,Manila,o3,48,13.5,165.5,25.2,13753
4/11/2020,PH,Manila,o3,48,8.6,114.6,24.3,7183.25
2/19/2020,PH,Manila,o3,38,14.2,43.1,25.9,639.11
3/2/2020,PH,Manila,o3,24,11.1,25.4,19.9,131.23
4/13/2020,PH,Manila,o3,48,9,144.1,27.1,12152.3
4/30/2020,PH,Manila,o3,48,14.5,117.1,21.1,6985.06
3/16/2020,PH,Manila,o3,24,16.7,30.3,24.3,110.06
1/15/2020,PH,Manila,o3,45,9.3,500,99.4,261290
1/21/2020,PH,Manila,o3,46,29.3,500,42.3,297975
1/24/2020,PH,Manila,o3,22,15,34.2,20.4,390.74
1/29/2020,PH,Manila,o3,48,15,89.7,21.6,3951.31
2/14/2020,PH,Manila,o3,48,9.1,36.2,24.6,418.58
2/17/2020,PH,Manila,o3,48,13,42.7,23.7,638.78
4/14/2020,PH,Manila,o3,48,18.4,137.1,32.7,10060.1
5/17/2020,PH,Manila,o3,24,28.1,142.1,66.9,10513.9
4/5/2020,PH,Manila,o3,48,14.5,129.1,23.6,10264.4
4/8/2020,PH,Manila,o3,48,2.2,163.6,25.2,11399.2
1/31/2020,PH,Manila,o3,48,14,53.2,23.7,1095
2/25/2020,PH,Manila,o3,24,0.4,26.1,19.8,282.86
2/28/2020,PH,Manila,o3,24,11.2,25.3,19.7,136.35
3/9/2020,PH,Manila,o3,24,7.1,30.8,17.9,307.24
4/1/2020,PH,Manila,o3,48,7.4,37,19.9,466.84
4/26/2020,PH,Manila,o3,48,5.3,148.6,24.5,11910.5
1/2/2020,PH,Manila,o3,6,22.8,37,24.3,276.27
3/4/2020,PH,Manila,o3,24,9,28.5,19.7,177.79
3/7/2020,PH,Manila,o3,24,7.4,26.2,17.1,189.23
4/21/2020,PH,Manila,o3,47,13.2,96.8,20.8,6576.88
5/18/2020,PH,Manila,o3,24,11,142.6,57.1,8652.99
1/9/2020,PH,Manila,o3,34,14.1,35.8,22.3,316.58
1/22/2020,PH,Manila,o3,24,13.9,500,41.9,290466
2/1/2020,PH,Manila,o3,48,18.3,54.5,28.5,934.34
